x,y,coordIdx,temp_time,ts,time,id,posID,X_raw,Y_raw,NBS,VARX,VARY,COVXY,SD,tide_number,tidaltime,waterlevel,resTime,fpt,revisits
650373.028887008,5904383.73555098,652,2018-08-16T05:20:00Z,2018-08-16T05:23:00.788500Z,1534396980,413,32440.5,650373.028887008,5904383.73555098,3,8.217298,8.894898,3.5613901,3.99221181846509,11,413.013141667843,-98,24.3084316770236,8.53079514503479,7
650394.792217038,5904486.15504141,653,2018-08-16T05:20:00Z,2018-08-16T05:23:30.787300Z,1534397010,413,32450.5,650394.792217038,5904486.15504141,3.2,4.630255,4.865768,-0.649034,2.61883972249009,11,413.513121668498,-98,109.341470738252,30.1543088038762,13
650398.402075696,5904484.67986385,654,2018-08-16T05:20:00Z,2018-08-16T05:24:00.785700Z,1534397040,413,32460.5,650398.402075696,5904484.67986385,3,31.495596,10.650898,-13.5893864,3.35076837172662,11,414.01309500138,-98,104.376905997594,29.9355572938919,14
650393.104081676,5904487.37428734,655,2018-08-16T05:20:00Z,2018-08-16T05:24:30.784500Z,1534397070,413,32470.5,650393.104081676,5904487.37428734,3,5.249923,5.913556,-0.0989238000000001,3.08252173163939,11,414.513074998061,-98,107.211724555492,33.7298344572385,12
650393.101876653,5904486.87297112,656,2018-08-16T05:30:00Z,2018-08-16T05:25:00.783100Z,1534397100,413,32480.5,650393.101876653,5904486.87297112,3,5.283977,5.692152,-1.992557,2.47657417551784,11,415.013051664829,-87,108.299689642588,33.7273401141167,13
650391.430177684,5904487.38570179,657,2018-08-16T05:30:00Z,2018-08-16T05:25:30.781700Z,1534397130,413,32490.5,650391.430177684,5904487.38570179,3,4.586781,3.842061,-1.798856,2.15775892033139,11,415.513028331598,-87,106.749475816886,34.6749892830849,13
650390.456439977,5904487.14447313,658,2018-08-16T05:30:00Z,2018-08-16T05:26:00.780400Z,1534397160,413,32500.5,650390.456439977,5904487.14447313,3,6.811332,7.78184,0.3387569,3.85190290567197,11,416.013006667296,-87,107.392778241634,55.3104079723358,11
650390.977094314,5904486.43816671,659,2018-08-16T05:30:00Z,2018-08-16T05:26:30.779Z,1534397190,413,32510.5,650390.977094314,5904486.43816671,3,7.105252,8.277238,0.6337292,4.04517565202035,11,416.512983334065,-87,108.805556388696,55.3617667198181,12
650391.139925188,5904489.77981734,660,2018-08-16T05:30:00Z,2018-08-16T05:27:00.777600Z,1534397220,413,32520.5,650391.139925188,5904489.77981734,3,6.932995,8.130918,0.6944073,3.98568501770648,11,417.012960000833,-87,101.989041606585,54.6490368684133,8
650389.710254814,5904487.90198915,661,2018-08-16T05:30:00Z,2018-08-16T05:27:30.776300Z,1534397250,413,32530.5,650389.710254814,5904487.90198915,3,7.043357,8.263987,0.9627661,4.09503196030444,11,417.512938332558,-87,105.512837123871,55.2641427397728,12
